dist_km,lat,lon,elevation_m,elevation_raw_m,slope_rad,slope_deg,bearing_deg,segment_km
212.1,-25.852496,26.507308,1275.6,1276.01,-0.023754,-1.361,308.91,0.1
212.2,-25.852042,26.506684,1273.47,1271.57,-0.009422,-0.5398,308.91,0.1
212.3,-25.851589,26.506059,1273.72,1275.78,0.013758,0.7883,308.91,0.1
212.4,-25.851135,26.505434,1276.22,1275.13,0.025017,1.4334,308.91,0.1
212.5,-25.850681,26.50481,1278.72,1276.06,0.014196,0.8134,308.91,0.1
212.6,-25.850228,26.504185,1279.06,1285.96,-0.006208,-0.3557,308.91,0.1
212.7,-25.849774,26.503561,1277.48,1272.14,-0.013472,-0.7719,308.91,0.1
212.8,-25.84932,26.502936,1276.37,1276.7,-0.000714,-0.0409,308.91,0.1
212.9,-25.848866,26.502311,1277.34,1279.76,0.014507,0.8312,308.91,0.1
213.0,-25.848412,26.501687,1279.27,1274.74,0.010783,0.6178,308.91,0.1
213.1,-25.847959,26.501062,1279.5,1285.77,-0.012134,-0.6952,308.91,0.1
213.2,-25.847505,26.500438,1276.84,1272.02,-0.032764,-1.8773,308.91,0.1
213.3,-25.847051,26.499813,1272.94,1275.36,-0.03063,-1.755,308.91,0.1
213.4,-25.846598,26.499188,1270.71,1269.58,-0.00655,-0.3753,308.91,0.1
213.5,-25.846144,26.498564,1271.63,1271.65,0.018841,1.0795,308.91,0.1
213.6,-25.84569,26.497939,1274.48,1274.49,0.024706,1.4155,308.91,0.1
213.7,-25.845236,26.497315,1276.57,1277.31,0.009201,0.5272,308.91,0.1
213.8,-25.844782,26.49669,1276.32,1274.51,-0.008675,-0.497,308.91,0.1
213.9,-25.844329,26.496065,1274.84,1279.04,-0.008385,-0.4804,308.91,0.1
214.0,-25.843875,26.495441,1274.64,1272.1,0.007631,0.4372,308.91,0.1
214.1,-25.843421,26.494816,1276.36,1270.75,0.01398,0.801,308.91,0.1
214.2,-25.842968,26.494192,1277.44,1285.77,-0.005455,-0.3125,308.91,0.1
214.3,-25.842514,26.493567,1275.27,1274.06,-0.032511,-1.8628,308.91,0.1
214.4,-25.84206,26.492942,1270.94,1268.33,-0.035934,-2.0589,308.91,0.1
214.5,-25.841606,26.492318,1268.08,1268.29,-0.01188,-0.6807,308.91,0.1
214.6,-25.841152,26.491693,1268.56,1266.88,0.013611,0.7798,308.91,0.1
214.7,-25.840699,26.491068,1270.81,1276.12,0.019481,1.1162,308.91,0.1
214.8,-25.840245,26.490444,1272.46,1269.45,0.009353,0.5359,308.91,0.1
214.9,-25.839791,26.489819,1272.68,1271.75,-0.003823,-0.219,308.91,0.1
215.0,-25.839338,26.489195,1271.69,1270.63,-0.01395,-0.7993,308.91,0.1
215.1,-25.838884,26.48857,1269.89,1274.45,-0.017353,-0.9943,308.91,0.1
215.2,-25.83843,26.487945,1268.22,1266.39,-0.008994,-0.5153,308.91,0.1
215.3,-25.837976,26.487321,1268.09,1265.09,0.00724,0.4148,308.91,0.1
215.4,-25.837522,26.486696,1269.67,1271.43,0.016425,0.9411,308.91,0.1
215.5,-25.837069,26.486072,1271.37,1273.15,0.009653,0.5531,308.91,0.1
215.6,-25.836615,26.485447,1271.6,1271.65,-0.005452,-0.3124,308.91,0.1
215.7,-25.836161,26.484822,1270.28,1265.78,-0.016012,-0.9174,308.91,0.1
215.8,-25.835708,26.484198,1268.4,1273.06,-0.016677,-0.9555,308.91,0.1
215.9,-25.835254,26.483573,1266.95,1265.8,-0.008575,-0.4913,308.91,0.1
216.0,-25.8348,26.482949,1266.68,1266.75,0.004717,0.2703,308.91,0.1
216.1,-25.834346,26.482324,1267.89,1264.48,0.017657,1.0117,308.91,0.1
216.2,-25.833892,26.481699,1270.21,1275.55,0.025571,1.4651,308.91,0.1
216.3,-25.833439,26.481075,1273.01,1272.06,0.025869,1.4822,308.91,0.1
216.4,-25.832985,26.48045,1275.39,1271.76,0.014054,0.8052,308.91,0.1
216.5,-25.832531,26.479826,1275.82,1274.81,-0.01185,-0.6789,308.91,0.1
216.6,-25.832078,26.479201,1273.02,1282.49,-0.038694,-2.217,308.91,0.1
216.7,-25.831624,26.478576,1268.07,1259.72,-0.044841,-2.5692,308.91,0.1
216.8,-25.83117,26.477952,1264.04,1264.42,-0.026546,-1.521,308.91,0.1
216.9,-25.830716,26.477327,1262.76,1264.88,-0.004084,-0.234,308.91,0.1
217.0,-25.830262,26.476702,1263.23,1263.55,0.004405,0.2524,308.91,0.1
217.1,-25.829809,26.476078,1263.64,1262.26,0.002822,0.1617,308.91,0.1
217.2,-25.829355,26.475453,1263.79,1266.0,0.005068,0.2904,308.91,0.1
217.3,-25.828901,26.474829,1264.66,1261.26,0.013547,0.7762,308.91,0.1
217.4,-25.828448,26.474204,1266.5,1268.87,0.01778,1.0187,308.91,0.1
217.5,-25.827994,26.473579,1268.21,1267.3,0.011232,0.6436,308.91,0.1
217.6,-25.82754,26.472955,1268.75,1269.3,0.002028,0.1162,308.91,0.1
217.7,-25.827086,26.47233,1268.62,1269.28,0.002338,0.134,308.91,0.1
217.8,-25.826632,26.471706,1269.22,1269.6,0.009172,0.5255,308.91,0.1
217.9,-25.826179,26.471081,1270.45,1264.57,0.004589,0.263,308.91,0.1
218.0,-25.825725,26.470456,1270.13,1276.89,-0.019053,-1.0917,308.91,0.1
218.1,-25.825271,26.469832,1266.64,1267.31,-0.042545,-2.4377,308.91,0.1
218.2,-25.824818,26.469207,1261.62,1256.68,-0.040613,-2.3269,308.91,0.1
218.3,-25.824364,26.468583,1258.52,1260.83,-0.013429,-0.7694,308.91,0.1
218.4,-25.82391,26.467958,1258.93,1256.99,0.016025,0.9182,308.91,0.1
218.5,-25.823456,26.467333,1261.72,1265.63,0.031238,1.7898,308.91,0.1
218.6,-25.823002,26.466709,1265.18,1264.79,0.033169,1.9005,308.9,0.1
218.7,-25.822549,26.466084,1268.36,1262.9,0.024805,1.4212,308.9,0.1
218.8,-25.822095,26.46546,1270.15,1275.15,0.004495,0.2575,308.9,0.1
218.9,-25.821641,26.464835,1269.26,1267.7,-0.020688,-1.1854,308.9,0.1
219.0,-25.821188,26.46421,1266.01,1268.44,-0.032399,-1.8563,308.9,0.1
219.1,-25.820734,26.463586,1262.77,1260.0,-0.022566,-1.293,308.9,0.1
219.2,-25.82028,26.462961,1261.49,1259.52,-0.00587,-0.3364,308.9,0.1
219.3,-25.819826,26.462337,1261.6,1264.55,0.000223,0.0128,308.9,0.1
219.4,-25.819372,26.461712,1261.54,1265.09,-0.001879,-0.1077,308.9,0.1
219.5,-25.818919,26.461087,1261.22,1254.8,7.4e-05,0.0042,308.9,0.1
219.6,-25.818465,26.460463,1261.55,1263.03,0.005084,0.2913,308.9,0.1
219.7,-25.818011,26.459838,1262.24,1263.86,0.002482,0.1422,308.9,0.1
219.8,-25.817558,26.459214,1262.05,1262.57,-0.006601,-0.3782,308.9,0.1
219.9,-25.817104,26.458589,1260.92,1259.43,-0.007956,-0.4558,308.9,0.1
220.0,-25.81665,26.457964,1260.46,1260.66,0.004902,0.2808,308.9,0.1
220.1,-25.816196,26.45734,1261.9,1262.33,0.019912,1.1409,308.9,0.1
220.2,-25.815742,26.456715,1264.44,1263.53,0.020197,1.1572,308.9,0.1
220.3,-25.815289,26.45609,1265.94,1265.95,0.00418,0.2395,308.9,0.1
220.4,-25.814835,26.455466,1265.28,1268.19,-0.01221,-0.6996,308.9,0.1
220.5,-25.814381,26.454841,1263.5,1261.18,-0.014444,-0.8276,308.9,0.1
220.6,-25.813928,26.454217,1262.39,1260.22,-0.005719,-0.3277,308.9,0.1
220.7,-25.813474,26.453592,1262.36,1264.55,0.001587,0.0909,308.9,0.1
220.8,-25.81302,26.452967,1262.7,1265.28,0.005321,0.3049,308.9,0.1
220.9,-25.812566,26.452343,1263.42,1259.91,0.012264,0.7026,308.9,0.1
221.0,-25.812112,26.451718,1265.16,1265.9,0.019692,1.1283,308.9,0.1
221.1,-25.811659,26.451094,1267.36,1266.7,0.014076,0.8065,308.9,0.1
221.2,-25.811205,26.450469,1267.97,1268.12,-0.007228,-0.4141,308.9,0.1
221.3,-25.810751,26.449844,1265.91,1270.42,-0.026275,-1.5054,308.9,0.1
221.4,-25.810298,26.44922,1262.72,1257.05,-0.026221,-1.5024,308.9,0.1
221.5,-25.809844,26.448595,1260.67,1261.32,-0.01371,-0.7855,308.9,0.1
221.6,-25.80939,26.447971,1259.97,1261.17,-0.007625,-0.4369,308.9,0.1
221.7,-25.808936,26.447346,1259.14,1260.48,-0.011427,-0.6547,308.9,0.1
221.8,-25.808482,26.446721,1257.69,1257.59,-0.011341,-0.6498,308.9,0.1
221.9,-25.808029,26.446097,1256.87,1253.27,-0.000751,-0.043,308.9,0.1
222.0,-25.807575,26.445472,1257.54,1261.02,0.008699,0.4984,308.9,0.1
222.1,-25.807121,26.444848,1258.61,1256.58,0.00474,0.2716,308.9,0.1
222.2,-25.806668,26.444223,1258.49,1260.72,-0.007205,-0.4128,308.9,0.1
222.3,-25.806214,26.443598,1257.17,1256.18,-0.010262,-0.588,308.9,0.1
222.4,-25.80576,26.442974,1256.43,1254.52,0.003907,0.2239,308.9,0.1
222.5,-25.805306,26.442349,1257.95,1261.05,0.025898,1.4838,308.9,0.1
222.6,-25.804852,26.441724,1261.62,1260.5,0.036578,2.0958,308.9,0.1
222.7,-25.804399,26.4411,1265.27,1262.51,0.022747,1.3033,308.9,0.1
222.8,-25.803945,26.440475,1266.17,1270.41,-0.009816,-0.5624,308.9,0.1
222.9,-25.803491,26.439851,1263.31,1260.73,-0.036663,-2.1006,308.9,0.1
223.0,-25.803038,26.439226,1258.83,1261.64,-0.035683,-2.0445,308.9,0.1
223.1,-25.802584,26.438601,1256.17,1253.69,-0.011449,-0.656,308.9,0.1
223.2,-25.80213,26.437977,1256.54,1252.51,0.00863,0.4945,308.9,0.1
223.3,-25.801676,26.437352,1257.9,1266.72,0.006509,0.373,308.9,0.1
223.4,-25.801222,26.436728,1257.84,1254.06,-0.007334,-0.4202,308.9,0.1
223.5,-25.800769,26.436103,1256.43,1253.33,-0.012088,-0.6926,308.9,0.1
223.6,-25.800315,26.435478,1255.42,1258.22,-0.002668,-0.1529,308.9,0.1
223.7,-25.799861,26.434854,1255.9,1257.83,0.009081,0.5203,308.9,0.1
223.8,-25.799408,26.434229,1257.24,1253.64,0.01022,0.5855,308.9,0.1
223.9,-25.798954,26.433605,1257.94,1256.49,-0.000156,-0.0089,308.9,0.1
224.0,-25.7985,26.43298,1257.21,1264.04,-0.008729,-0.5001,308.9,0.1
224.1,-25.798046,26.432355,1256.19,1253.73,-0.002968,-0.1701,308.9,0.1
224.2,-25.797592,26.431731,1256.62,1250.66,0.008618,0.4937,308.9,0.1
224.3,-25.797139,26.431106,1257.92,1262.21,0.004558,0.2612,308.9,0.1
224.4,-25.796685,26.430482,1257.53,1259.83,-0.015894,-0.9107,308.9,0.1
224.5,-25.796231,26.429857,1254.74,1254.14,-0.025996,-1.4895,308.9,0.1
224.6,-25.795778,26.429232,1252.33,1249.2,-0.008596,-0.4925,308.9,0.1
224.7,-25.795324,26.428608,1253.02,1253.26,0.017983,1.0303,308.9,0.1
224.8,-25.79487,26.427983,1255.92,1256.58,0.02455,1.4066,308.9,0.1
224.9,-25.794416,26.427359,1257.93,1262.55,0.00793,0.4544,308.9,0.1
225.0,-25.793962,26.426734,1257.51,1251.41,-0.011276,-0.646,308.9,0.1
225.1,-25.793509,26.426109,1255.68,1256.05,-0.017773,-1.0183,308.9,0.1
225.2,-25.793055,26.425485,1253.96,1259.72,-0.013448,-0.7705,308.9,0.1
225.3,-25.792601,26.42486,1252.99,1244.31,-0.004929,-0.2824,308.9,0.1
225.4,-25.792148,26.424236,1252.97,1261.26,0.006547,0.3751,308.9,0.1
225.5,-25.791694,26.423611,1254.29,1250.05,0.019476,1.1159,308.9,0.1
225.6,-25.79124,26.422986,1256.87,1257.5,0.023671,1.3562,308.9,0.1
225.7,-25.790786,26.422362,1259.03,1256.94,0.007681,0.4401,308.9,0.1
225.8,-25.790332,26.421737,1258.4,1261.01,-0.021906,-1.2551,308.9,0.1
225.9,-25.789879,26.421112,1254.65,1258.21,-0.038823,-2.2244,308.9,0.1
226.0,-25.789425,26.420488,1250.63,1243.45,-0.024994,-1.4321,308.9,0.1
226.1,-25.788971,26.419863,1249.65,1251.28,0.007448,0.4267,308.9,0.1
226.2,-25.788518,26.419239,1252.12,1255.77,0.030983,1.7752,308.9,0.1
226.3,-25.788064,26.418614,1255.85,1253.98,0.031434,1.801,308.9,0.1
226.4,-25.78761,26.417989,1258.41,1257.22,0.013347,0.7647,308.9,0.1
226.5,-25.787156,26.417365,1258.52,1258.66,-0.011663,-0.6682,308.9,0.1
226.6,-25.786702,26.41674,1256.08,1257.63,-0.030615,-1.7541,308.9,0.1
226.7,-25.786249,26.416116,1252.39,1253.39,-0.032076,-1.8378,308.9,0.1
226.8,-25.785795,26.415491,1249.66,1245.11,-0.014397,-0.8249,308.9,0.1
226.9,-25.785341,26.414866,1249.51,1251.94,0.011209,0.6422,308.9,0.1
227.0,-25.784888,26.414242,1251.9,1256.18,0.028341,1.6238,308.9,0.1
227.1,-25.784434,26.413617,1255.18,1248.52,0.0239,1.3694,308.9,0.1
227.2,-25.78398,26.412993,1256.68,1257.01,-0.00339,-0.1942,308.9,0.1
227.3,-25.783526,26.412368,1254.5,1258.27,-0.033122,-1.8977,308.9,0.1
227.4,-25.783072,26.411743,1250.06,1254.24,-0.034915,-2.0005,308.9,0.1
227.5,-25.782619,26.411119,1247.52,1238.17,-0.005667,-0.3247,308.9,0.1
227.6,-25.782165,26.410494,1248.92,1246.98,0.020341,1.1654,308.9,0.1
227.7,-25.781711,26.40987,1251.59,1262.68,0.016762,0.9604,308.9,0.1
227.8,-25.781258,26.409245,1252.28,1250.39,0.000859,0.0492,308.9,0.1
227.9,-25.780804,26.40862,1251.76,1243.08,0.001979,0.1134,308.89,0.1
228.0,-25.78035,26.407996,1252.67,1259.06,0.015794,0.9049,308.89,0.1
228.1,-25.779896,26.407371,1254.92,1252.83,0.016519,0.9465,308.89,0.1
228.2,-25.779442,26.406746,1255.98,1258.17,0.000444,0.0254,308.89,0.1
228.3,-25.778989,26.406122,1255.01,1253.91,-0.00884,-0.5065,308.89,0.1
228.4,-25.778535,26.405497,1254.21,1254.7,0.003148,0.1804,308.89,0.1
228.5,-25.778081,26.404873,1255.64,1254.1,0.018789,1.0765,308.89,0.1
228.6,-25.777628,26.404248,1257.97,1255.66,0.011535,0.6609,308.89,0.1
228.7,-25.777174,26.403623,1257.94,1263.44,-0.015208,-0.8713,308.89,0.1
228.8,-25.77672,26.402999,1254.92,1256.79,-0.029273,-1.6772,308.89,0.1
228.9,-25.776266,26.402374,1252.09,1243.91,-0.013923,-0.7977,308.89,0.1
229.0,-25.775812,26.40175,1252.14,1253.93,0.009154,0.5245,308.89,0.1
229.1,-25.775359,26.401125,1253.92,1257.29,0.013775,0.7893,308.89,0.1
229.2,-25.774905,26.4005,1254.9,1257.48,0.005931,0.3398,308.89,0.1
229.3,-25.774451,26.399876,1255.1,1249.21,0.005759,0.33,308.89,0.1
229.4,-25.773998,26.399251,1256.05,1257.06,0.010234,0.5863,308.89,0.1
229.5,-25.773544,26.398627,1257.15,1255.75,0.000793,0.0454,308.89,0.1
229.6,-25.77309,26.398002,1256.21,1263.86,-0.020807,-1.1922,308.89,0.1
229.7,-25.772636,26.397377,1252.99,1247.13,-0.032333,-1.8526,308.89,0.1
229.8,-25.772182,26.396753,1249.74,1248.23,-0.026036,-1.4918,308.89,0.1
229.9,-25.771729,26.396128,1247.78,1249.12,-0.018143,-1.0395,308.89,0.1
230.0,-25.771275,26.395504,1246.11,1248.09,-0.018764,-1.0751,308.89,0.1
230.1,-25.770821,26.394879,1244.03,1245.97,-0.015233,-0.8728,308.89,0.1
230.2,-25.770368,26.394254,1243.06,1236.49,0.004479,0.2566,308.89,0.1
230.3,-25.769914,26.39363,1244.92,1248.02,0.029405,1.6848,308.89,0.1
230.4,-25.76946,26.393005,1248.94,1251.92,0.038888,2.2281,308.89,0.1
230.5,-25.769006,26.392381,1252.7,1247.5,0.027512,1.5763,308.89,0.1
230.6,-25.768552,26.391756,1254.45,1259.53,0.007438,0.4262,308.89,0.1
230.7,-25.768099,26.391131,1254.19,1249.8,-0.006835,-0.3916,308.89,0.1
230.8,-25.767645,26.390507,1253.08,1256.08,-0.009408,-0.539,308.89,0.1
230.9,-25.767191,26.389882,1252.31,1250.82,-0.003396,-0.1946,308.89,0.1
231.0,-25.766738,26.389258,1252.4,1253.53,0.003161,0.1811,308.89,0.1
231.1,-25.766284,26.388633,1252.94,1250.68,0.002712,0.1554,308.89,0.1
231.2,-25.76583,26.388008,1252.94,1256.02,-0.005632,-0.3227,308.89,0.1
231.3,-25.765376,26.387384,1251.82,1249.34,-0.013842,-0.7931,308.89,0.1
231.4,-25.764922,26.386759,1250.18,1251.43,-0.011825,-0.6775,308.89,0.1
231.5,-25.764469,26.386134,1249.45,1250.67,0.000759,0.0435,308.89,0.1
231.6,-25.764015,26.38551,1250.33,1247.28,0.011599,0.6646,308.89,0.1
231.7,-25.763561,26.384885,1251.77,1250.64,0.009854,0.5646,308.89,0.1
231.8,-25.763108,26.384261,1252.3,1259.67,0.001513,0.0867,308.89,0.1
231.9,-25.762654,26.383636,1252.07,1247.04,0.000449,0.0257,308.89,0.1
232.0,-25.7622,26.383011,1252.39,1250.38,0.00426,0.2441,308.89,0.1
232.1,-25.761746,26.382387,1252.93,1254.46,-0.004672,-0.2677,308.89,0.1
232.2,-25.761292,26.381762,1251.45,1253.76,-0.02893,-1.6575,308.89,0.1
232.3,-25.760839,26.381138,1247.14,1248.01,-0.044143,-2.5292,308.89,0.1
232.4,-25.760385,26.380513,1242.62,1235.92,-0.027736,-1.5892,308.89,0.1
232.5,-25.759931,26.379888,1241.59,1250.31,0.011078,0.6347,308.89,0.1
232.6,-25.759478,26.379264,1244.83,1236.52,0.038553,2.2089,308.89,0.1
232.7,-25.759024,26.378639,1249.3,1254.86,0.030784,1.7638,308.89,0.1
232.8,-25.75857,26.378015,1250.99,1248.25,-0.002852,-0.1634,308.89,0.1
232.9,-25.758116,26.37739,1248.73,1252.29,-0.029928,-1.7147,308.89,0.1
233.0,-25.757662,26.376765,1245.01,1242.67,-0.028718,-1.6454,308.89,0.1
233.1,-25.757209,26.376141,1242.99,1239.31,-0.007694,-0.4408,308.89,0.1
233.2,-25.756755,26.375516,1243.47,1248.27,0.011537,0.661,308.89,0.1
233.3,-25.756301,26.374892,1245.3,1246.69,0.020896,1.1973,308.89,0.1
233.4,-25.755848,26.374267,1247.65,1244.29,0.025116,1.4391,308.89,0.1
233.5,-25.755394,26.373642,1250.32,1247.07,0.024936,1.4287,308.89,0.1
233.6,-25.75494,26.373018,1252.64,1260.37,0.017141,0.9821,308.89,0.1
233.7,-25.754486,26.372393,1253.75,1250.6,0.004175,0.2392,308.89,0.1
233.8,-25.754032,26.371768,1253.47,1251.57,-0.010051,-0.5759,308.89,0.1
233.9,-25.753579,26.371144,1251.74,1250.43,-0.025422,-1.4566,308.89,0.1
234.0,-25.753125,26.370519,1248.39,1253.5,-0.036102,-2.0685,308.89,0.1
234.1,-25.752671,26.369895,1244.51,1245.05,-0.029612,-1.6966,308.89,0.1
234.2,-25.752218,26.36927,1242.46,1235.62,-0.007464,-0.4277,308.89,0.1
234.3,-25.751764,26.368645,1243.02,1244.84,0.008901,0.51,308.89,0.1
234.4,-25.75131,26.368021,1244.24,1249.74,0.006482,0.3714,308.89,0.1
234.5,-25.750856,26.367396,1244.32,1240.73,-0.000539,-0.0309,308.89,0.1
234.6,-25.750402,26.366772,1244.13,1244.59,0.005619,0.3219,308.89,0.1
234.7,-25.749949,26.366147,1245.44,1241.9,0.018881,1.0818,308.89,0.1
234.8,-25.749495,26.365522,1247.91,1252.77,0.020849,1.1946,308.89,0.1
234.9,-25.749041,26.364898,1249.61,1248.9,0.008273,0.474,308.89,0.1
235.0,-25.748588,26.364273,1249.57,1248.3,-0.007025,-0.4025,308.89,0.1
235.1,-25.748134,26.363649,1248.21,1248.05,-0.01859,-1.0652,308.89,0.1
235.2,-25.74768,26.363024,1245.85,1244.65,-0.029051,-1.6645,308.89,0.1
235.3,-25.747226,26.362399,1242.4,1245.72,-0.03468,-1.987,308.89,0.1
235.4,-25.746772,26.361775,1238.91,1238.7,-0.022517,-1.2901,308.89,0.1
235.5,-25.746319,26.36115,1237.89,1233.59,0.010636,0.6094,308.89,0.1
235.6,-25.745865,26.360526,1241.03,1245.17,0.045357,2.5988,308.89,0.1
235.7,-25.745411,26.359901,1246.97,1245.94,0.053543,3.0678,308.89,0.1
235.8,-25.744958,26.359276,1251.75,1250.26,0.024492,1.4033,308.89,0.1
235.9,-25.744504,26.358652,1251.87,1251.97,-0.021626,-1.2391,308.89,0.1
236.0,-25.74405,26.358027,1247.43,1251.86,-0.045631,-2.6144,308.89,0.1
236.1,-25.743596,26.357403,1242.74,1238.91,-0.024251,-1.3895,308.89,0.1
236.2,-25.743142,26.356778,1242.58,1242.04,0.022601,1.295,308.89,0.1
236.3,-25.742689,26.356153,1247.26,1246.1,0.047597,2.7271,308.89,0.1
236.4,-25.742235,26.355529,1252.1,1256.25,0.026074,1.4939,308.89,0.1
236.5,-25.741781,26.354904,1252.47,1250.89,-0.018679,-1.0702,308.89,0.1
236.6,-25.741328,26.35428,1248.37,1248.99,-0.04501,-2.5789,308.89,0.1
236.7,-25.740874,26.353655,1243.46,1241.35,-0.038424,-2.2016,308.89,0.1
236.8,-25.74042,26.35303,1240.68,1238.77,-0.016487,-0.9447,308.89,0.1
236.9,-25.739966,26.352406,1240.17,1247.03,0.002028,0.1162,308.89,0.1
237.0,-25.739512,26.351781,1241.08,1237.48,0.013872,0.7948,308.89,0.1
237.1,-25.739059,26.351156,1242.94,1241.69,0.017437,0.9991,308.89,0.1
237.2,-25.738605,26.350532,1244.57,1242.21,0.005484,0.3142,308.88,0.1
237.3,-25.738151,26.349907,1244.04,1250.64,-0.017298,-0.9911,308.88,0.1
237.4,-25.737698,26.349283,1241.11,1240.8,-0.028539,-1.6352,308.88,0.1
237.5,-25.737244,26.348658,1238.33,1230.28,-0.014855,-0.8511,308.88,0.1
237.6,-25.73679,26.348033,1238.14,1244.9,0.00915,0.5242,308.88,0.1
237.7,-25.736336,26.347409,1240.16,1238.78,0.020007,1.1463,308.88,0.1
237.8,-25.735882,26.346784,1242.14,1242.39,0.012254,0.7021,308.88,0.1
237.9,-25.735429,26.34616,1242.61,1241.64,-0.002114,-0.1211,308.88,0.1
238.0,-25.734975,26.345535,1241.72,1240.61,-0.010361,-0.5936,308.88,0.1
238.1,-25.734521,26.34491,1240.54,1245.83,-0.009001,-0.5157,308.88,0.1
238.2,-25.734068,26.344286,1239.92,1234.11,-0.004125,-0.2363,308.88,0.1
238.3,-25.733614,26.343661,1239.71,1239.09,-0.003406,-0.1952,308.88,0.1
238.4,-25.73316,26.343037,1239.24,1245.0,-0.004194,-0.2403,308.88,0.1
238.5,-25.732706,26.342412,1238.87,1238.41,0.003257,0.1866,308.88,0.1
238.6,-25.732252,26.341787,1239.89,1233.33,0.015635,0.8958,308.88,0.1
238.7,-25.731799,26.341163,1242.0,1244.62,0.014615,0.8374,308.88,0.1
238.8,-25.731345,26.340538,1242.81,1246.79,-0.005107,-0.2926,308.88,0.1
238.9,-25.730891,26.339914,1240.98,1240.85,-0.022795,-1.306,308.88,0.1
239.0,-25.730438,26.339289,1238.25,1231.18,-0.019454,-1.1146,308.88,0.1
239.1,-25.729984,26.338664,1237.09,1244.41,-0.003445,-0.1974,308.88,0.1
239.2,-25.72953,26.33804,1237.56,1232.48,0.004412,0.2528,308.88,0.1
239.3,-25.729076,26.337415,1237.97,1242.23,-0.00054,-0.0309,308.88,0.1
239.4,-25.728622,26.336791,1237.46,1236.15,-0.005782,-0.3313,308.88,0.1
239.5,-25.728169,26.336166,1236.81,1234.69,-0.002488,-0.1425,308.88,0.1
239.6,-25.727715,26.335541,1236.96,1238.18,0.005093,0.2918,308.88,0.1
239.7,-25.727261,26.334917,1237.83,1239.38,0.010384,0.595,308.88,0.1
239.8,-25.726808,26.334292,1239.04,1236.97,0.013424,0.7691,308.88,0.1
239.9,-25.726354,26.333667,1240.52,1243.04,0.014556,0.834,308.88,0.1
240.0,-25.7259,26.333043,1241.95,1237.77,0.008,0.4583,308.88,0.1
240.1,-25.725446,26.332418,1242.12,1244.8,-0.009084,-0.5205,308.88,0.1
240.2,-25.724992,26.331794,1240.13,1241.21,-0.025175,-1.4424,308.88,0.1
240.3,-25.724539,26.331169,1237.08,1236.22,-0.024119,-1.3819,308.88,0.1
240.4,-25.724085,26.330544,1235.31,1235.28,-0.007997,-0.4582,308.88,0.1
240.5,-25.723631,26.32992,1235.48,1231.28,0.002342,0.1342,308.88,0.1
240.6,-25.723178,26.329295,1235.77,1240.87,-0.003537,-0.2027,308.88,0.1
240.7,-25.722724,26.328671,1234.77,1237.55,-0.009552,-0.5473,308.88,0.1
240.8,-25.72227,26.328046,1233.86,1227.36,0.000715,0.041,308.88,0.1
240.9,-25.721816,26.327421,1234.92,1236.45,0.015265,0.8746,308.88,0.1
241.0,-25.721362,26.326797,1236.92,1234.53,0.012127,0.6948,308.88,0.1
241.1,-25.720909,26.326172,1237.34,1246.81,-0.002904,-0.1664,308.88,0.1
241.2,-25.720455,26.325548,1236.34,1230.33,-0.00373,-0.2137,308.88,0.1
241.3,-25.720001,26.324923,1236.6,1231.54,0.013603,0.7794,308.88,0.1
241.4,-25.719548,26.324298,1239.06,1244.2,0.023504,1.3467,308.88,0.1
241.5,-25.719094,26.323674,1241.3,1245.34,0.008311,0.4762,308.88,0.1
241.6,-25.71864,26.323049,1240.72,1234.73,-0.020205,-1.1577,308.88,0.1
241.7,-25.718186,26.322425,1237.26,1235.2,-0.038509,-2.2064,308.88,0.1
241.8,-25.717732,26.3218,1233.01,1241.35,-0.032626,-1.8693,308.88,0.1
241.9,-25.717279,26.321175,1230.73,1226.54,-0.005022,-0.2877,308.88,0.1
242.0,-25.716825,26.320551,1232.01,1228.77,0.024875,1.4252,308.88,0.1
242.1,-25.716371,26.319926,1235.71,1236.58,0.034646,1.9851,308.88,0.1
242.2,-25.715918,26.319302,1238.94,1245.64,0.02333,1.3367,308.88,0.1
242.3,-25.715464,26.318677,1240.37,1235.61,0.01049,0.601,308.88,0.1
242.4,-25.71501,26.318052,1241.04,1238.2,0.006999,0.401,308.88,0.1
242.5,-25.714556,26.317428,1241.77,1243.27,0.004182,0.2396,308.88,0.1
242.6,-25.714102,26.316803,1241.88,1248.04,-0.004746,-0.2719,308.88,0.1
242.7,-25.713649,26.316178,1240.82,1234.53,-0.012862,-0.7369,308.88,0.1
242.8,-25.713195,26.315554,1239.3,1237.23,-0.013698,-0.7848,308.88,0.1
242.9,-25.712741,26.314929,1238.08,1246.33,-0.010202,-0.5845,308.88,0.1
243.0,-25.712288,26.314305,1237.26,1229.52,-0.006734,-0.3858,308.88,0.1
243.1,-25.711834,26.31368,1236.74,1242.17,-0.004846,-0.2777,308.88,0.1
243.2,-25.71138,26.313055,1236.29,1231.85,-0.006709,-0.3844,308.88,0.1
243.3,-25.710926,26.312431,1235.39,1237.36,-0.011964,-0.6855,308.88,0.1
243.4,-25.710472,26.311806,1233.9,1235.54,-0.012385,-0.7096,308.88,0.1
243.5,-25.710019,26.311182,1232.92,1231.87,-7.1e-05,-0.004,308.88,0.1
243.6,-25.709565,26.310557,1233.89,1231.65,0.018278,1.0472,308.88,0.1
243.7,-25.709111,26.309932,1236.57,1237.86,0.024756,1.4184,308.88,0.1
